"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"17479",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-55 210TH STREET, 5-P                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 175,000","2016-01-05",175000,0,0
"17480",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-55 210TH STREET, 3K                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2016-01-19",170000,0,0
"17481",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","212-03 75 AVENUE, 1G                     ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-09-28",165000,0,0
"17482",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","7345 210 STREET, 2F                      ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 238,000","2016-01-19",238000,0,0
"17483",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-45 210TH STREET, 6D                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 175,000","2016-02-25",175000,0,0
"17484",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","73-55 210TH STREET, 3-O                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2016-03-17",170000,0,0
"17485",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7732,150,NA,"D4","211-01 75TH AVENUE, 5H                   ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 270,000","2016-04-06",270000,0,0
"17486",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-51 BELL BOULEVARD, 3D                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-06-09",165000,0,0
"17487",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-63 BELL BOULEVARD, 4M                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 110,000","2015-06-10",110000,0,0
"17488",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-63 BELL BOULEVARD, 2H                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 280,000","2015-08-13",280000,0,0
"17489",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-63 BELL BOULEVARD, 5-J                ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 248,500","2015-08-26",248500,0,0
"17490",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-51 BELL BOULEVARD, 3A                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 180,000","2015-09-16",180000,0,0
"17491",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-03 BELL BOULEVARD, 4O                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 188,000","2015-05-28",188000,0,0
"17492",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-63 BELL BOULEVARD, 3N                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-11-10",170000,0,0
"17493",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","7351 BELL BOULEVARD, 1G                  ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 165,000","2015-12-02",165000,0,0
"17494",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-11 BELL BLVD, 5B                      ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 170,000","2015-12-17",170000,0,0
"17496",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-03 BELL BOULEVARD, 2H                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 262,000","2016-01-14",262000,0,0
"17497",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7738,1,NA,"D4","73-63 BELL BOULEVARD, 4J                 ","            ",11364,0,0,0,0,0,1952,2,"D4","$ 273,000","2016-01-26",273000,0,0
"17499",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-25 210TH STREET                       ","            ",11364,270,0,270,371900,243396,1965,2,"D4","$ 128,778","2016-03-02",128778,243396,371900
"17500",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-15 210 STREET, 6G                     ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 165,000","2015-05-06",165000,0,0
"17501",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","211-02 75 AVENUE, 1H                     ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 230,000","2015-06-18",230000,0,0
"17502",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-25 210TH STREET, 3H                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 249,000","2015-08-06",249000,0,0
"17503",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","211-06 75 AVENUE, 4G                     ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 165,000","2015-08-06",165000,0,0
"17504",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-15 210 STREET, 4C                     ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 155,000","2015-08-27",155000,0,0
"17505",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","211-06 75TH AVENUE, 4F                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 275,000","2015-10-30",275000,0,0
"17506",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-05 210TH STREET, 1L                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 179,000","2015-11-06",179000,0,0
"17507",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","7535 210TH STREET, 2F                    ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 268,000","2015-11-03",268000,0,0
"17508",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-05 210 STREET, 3L                     ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 189,000","2015-10-29",189000,0,0
"17509",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-25 210 STREET, 3M                     ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 150,000","2015-12-22",150000,0,0
"17510",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-05 210TH STREET, 6H                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 258,000","2016-01-27",258000,0,0
"17511",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-15 210TH STREET, 4D                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 169,000","2016-01-21",169000,0,0
"17512",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-05 210TH STREET, 3-N                  ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 170,000","2015-12-22",170000,0,0
"17513",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-25 210TH STREET, 4K                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 128,778","2016-03-02",128778,0,0
"17514",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","211-02 75TH AVENUE, 4K                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 170,000","2016-03-23",170000,0,0
"17515",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,400,NA,"D4","75-25 210 STREET, 2M                     ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 125,000","2016-04-14",125000,0,0
"17516",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-24 BELL BOULEVARD, 1A                 ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 320,000","2015-05-11",320000,0,0
"17517",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","7536 BELL BLVD, 5E                       ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 367,000","2015-06-08",367000,0,0
"17518",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-20 BELL BLVD., 4-B                    ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 170,000","2015-06-16",170000,0,0
"17519",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","213-06 75TH AVENUE, 6M                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 153,000","2015-07-21",153000,0,0
"17520",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-26 BELL BLVD., 6-H                    ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 320,000","2015-07-15",320000,0,0
"17521",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","7524 BELL BLVD, 3F                       ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 42,500","2015-07-23",42500,0,0
"17522",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-20 BELL BLVD, 1G                      ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 175,000","2015-09-01",175000,0,0
"17523",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-08 BELL BLVD, 4O                      ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 175,000","2015-09-24",175000,0,0
"17524",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","212-08 75TH AVENUE, 3B                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 173,000","2015-09-29",173000,0,0
"17525",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","212-08 75TH AVENUE, 3A                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 165,000","2015-09-30",165000,0,0
"17526",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","212-04 75TH AVENUE, 5M                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 158,000","2015-10-21",158000,0,0
"17527",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-08 BELL BOULEVARD, 5L                 ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 173,500","2015-11-04",173500,0,0
"17528",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-34 BELL BOULEVARD, 3D                 ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 325,000","2015-12-09",325000,0,0
"17529",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","212-08 75TH AVENUE, 3G                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 170,000","2015-11-24",170000,0,0
"17530",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-34 BELL BLVD., 4-C                    ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 320,000","2016-01-22",320000,0,0
"17531",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-08 BELL BOULEVARD, 3M                 ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 152,100","2016-02-03",152100,0,0
"17532",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-20 BELL BOULEVARD, 6A                 ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 175,000","2016-02-24",175000,0,0
"17533",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-36 BELL BLVD, 3C                      ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 320,000","2016-02-18",320000,0,0
"17534",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-40 BELL BOULEVARD, 1K                 ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 170,000","2016-03-03",170000,0,0
"17535",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","213-06 75TH AVENUE, 5N                   ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 170,000","2016-03-30",170000,0,0
"17536",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-36 BELL BOULEVARD, 3E                 ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 381,000","2016-03-21",381000,0,0
"17537",4,"OAKLAND GARDENS          ","10  COOPS - ELEVATOR APARTMENTS             ","2",7748,500,NA,"D4","75-20 BELL BLVD, 4G                      ","            ",11364,0,0,0,0,0,1965,2,"D4","$ 180,000","2016-04-13",180000,0,0
"17538",4,"OAKLAND GARDENS          ","12  CONDOS - WALKUP APARTMENTS              ","2",7674,1003,NA,"R2","67-23 CLOVERDALE BOULEVARD               ","3",11364,1,0,1,0,0,1949,2,"R2","$ 597,500","2015-09-09",597500,0,0
"17539",4,"OAKLAND GARDENS          ","12  CONDOS - WALKUP APARTMENTS              ","2",7674,1030,NA,"R2","228-12 67TH AVENUE                       ","30",11364,1,0,1,0,0,1949,2,"R2","$ 619,000","2015-06-08",619000,0,0
"17540",4,"OAKLAND GARDENS          ","12  CONDOS - WALKUP APARTMENTS              ","2",7674,1033,NA,"R2","228-18 67 AVENUE                         ","33",11364,1,0,1,0,0,1949,2,"R2","$ 540,000","2015-08-14",540000,0,0
"17541",4,"OAKLAND GARDENS          ","12  CONDOS - WALKUP APARTMENTS              ","2",7674,1063,NA,"R2","67-58 230TH   STREET                     ","63",11364,1,0,1,0,0,1949,2,"R2","$ 350,000","2015-07-22",350000,0,0
"17542",4,"OAKLAND GARDENS          ","12  CONDOS - WALKUP APARTMENTS              ","2",7674,1150,NA,"R2","67-69 CLOVERDALE LANE                    ","150",11364,1,0,1,0,0,1949,2,"R2","$ 428,400","2016-04-06",428400,0,0
"17545",4,"OAKLAND GARDENS          ","12  CONDOS - WALKUP APARTMENTS              ","2",7674,1164,NA,"R2","67-47 CLOVERDALE LANE                    ","164",11364,1,0,1,0,0,1949,2,"R2","$ 605,000","2015-09-16",605000,0,0
"17546",4,"OAKLAND GARDENS          ","29  COMMERCIAL GARAGES                      ","4",7609,1,NA,"G3","219-02 HORACE HARDING EXPRE              ","            ",11364,0,1,1,12150,1400,1994,4,"G3","$ 1,738,522","2015-12-29",1738522,1400,12150
"17554",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",8995,18,NA,"A5","94-30 FORBELL STREET                     ","            ",11416,1,0,1,2070,1196,1920,1,"A5","$ 395,000","2015-09-16",395000,1196,2070
"17555",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",8996,30,NA,"A5","94-20 75TH STREET                        ","            ",11416,1,0,1,2312,1281,1920,1,"A5","$ 275,000","2016-02-12",275000,1281,2312
"17557",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9001,40,NA,"A9","94-13 76TH STREET                        ","            ",11416,1,0,1,1900,1238,1920,1,"A9","$ 350,000","2016-02-05",350000,1238,1900
"17558",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9002,17,NA,"A5","94-24 78 STREET                          ","            ",11416,1,0,1,2000,1312,1925,1,"A5","$ 450,000","2015-11-13",450000,1312,2000
"17559",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9002,17,NA,"A5","94-24 78TH   STREET                      ","            ",11416,1,0,1,2000,1312,1925,1,"A5","$ 310,000","2015-06-24",310000,1312,2000
"17560",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9004,23,NA,"A1","77-19 97TH AVENUE                        ","            ",11416,1,0,1,1824,1216,1925,1,"A1","$ 436,000","2015-05-11",436000,1216,1824
"17561",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9005,8,NA,"S1","94-06 80 STREET                          ","            ",11416,1,1,2,1748,1872,1920,1,"S1","$ 375,000","2015-05-04",375000,1872,1748
"17562",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9005,19,NA,"A9","94-28 80TH   STREET                      ","            ",11416,1,0,1,2000,1184,1925,1,"A9","$ 405,000","2016-01-19",405000,1184,2000
"17563",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9005,28,NA,"A5","78-05 95TH   AVENUE                      ","            ",11416,1,0,1,1900,1252,1915,1,"A5","$ 395,000","2015-09-30",395000,1252,1900
"17564",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9012,39,NA,"A1","95-17 81ST STREET                        ","            ",11416,1,0,1,2500,1944,1925,1,"A1","$ 319,410","2015-05-29",319410,1944,2500
"17566",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9019,14,NA,"A1","94-18 86 STREET                          ","            ",11416,1,0,1,2500,1160,1910,1,"A1","$ 425,000","2015-12-15",425000,1160,2500
"17569",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9023,26,NA,"A9","94-29 87TH   STREET                      ","            ",11416,1,0,1,2500,1400,1925,1,"A9","$ 553,000","2016-03-02",553000,1400,2500
"17570",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9031,15,NA,"A1","95-18 92ND   STREET                      ","            ",11416,1,0,1,2500,1044,1910,1,"A1","$ 253,500","2015-12-03",253500,1044,2500
"17571",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9033,42,NA,"A1","94-12 WOODHAVEN BLVD                     ","            ",11416,1,0,1,1700,1800,1920,1,"A1","$ 255,000","2015-12-28",255000,1800,1700
"17573",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9046,14,NA,"A1","97-24 75 STREET                          ","            ",11416,1,0,1,1960,1536,1930,1,"A1","$ 505,000","2015-10-07",505000,1536,1960
"17574",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9048,5,NA,"A1","76-10 97TH   AVENUE                      ","            ",11416,1,0,1,1800,1232,1920,1,"A1","$ 425,000","2015-12-01",425000,1232,1800
"17576",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9050,59,NA,"A9","97-19 78TH   STREET                      ","            ",11416,1,0,1,2000,1710,1920,1,"A9","$ 490,000","2015-10-13",490000,1710,2000
"17577",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9050,59,NA,"A9","97-19 78TH STREET                        ","            ",11416,1,0,1,2000,1710,1920,1,"A9","$ 260,000","2015-06-15",260000,1710,2000
"17580",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9052,21,NA,"A9","9730 82ND STREET                         ","            ",11416,1,0,1,1942,1608,1920,1,"A9","$ 420,000","2015-08-13",420000,1608,1942
"17581",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9055,45,NA,"A9","97-43 84TH   STREET                      ","            ",11416,1,0,1,2460,1280,1925,1,"A9","$ 420,000","2015-12-07",420000,1280,2460
"17582",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9055,48,NA,"A5","97-37 84TH STREET                        ","            ",11416,1,0,1,2280,1280,1925,1,"A5","$ 432,000","2015-11-10",432000,1280,2280
"17583",4,"OZONE PARK               ","01  ONE FAMILY DWELLINGS                    ","1",9057,50,NA,"A2","97-53 85TH STREET                        ","            ",11416,1,0,1,5000,1800,1950,1,"A2","$ 765,000","2015-09-02",765000,1800,5000
